name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Dakshina Kannada,07-05-2020,35.1,27.4,30.8,43.3,31.7,37.4,25.3,73.9,1.4,100,12.5,rain,0,0,23.4,18.4,275.7,1008.5,60.8,6.5,181.6,15.7,7,,2020-05-07T06:06:03,2020-05-07T18:45:11,0.5,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"VOML,43257099999,43260099999,43284099999,43287099999,remote,43285099999"
Dakshina Kannada,08-05-2020,32,24.8,28.4,39.2,24.8,32.3,24.7,81.2,3,100,4.17,rain,0,0,23.4,18.4,255.5,1009.1,67.5,6.1,186.8,16.1,7,,2020-05-08T06:05:43,2020-05-08T18:45:24,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOML,43257099999,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,09-05-2020,35,26,30.4,42,26,35.9,25,74.5,0,0,0,,0,0,30.2,18.4,299.1,1008.4,48.4,6.7,245.8,21.4,8,,2020-05-09T06:05:24,2020-05-09T18:45:38,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43257099999,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,10-05-2020,35,27,30.2,44.9,30.6,36.5,25.2,75.3,0,0,0,,0,0,29.9,18.4,286.1,1008.4,55.4,6.6,207.7,18,9,,2020-05-10T06:05:06,2020-05-10T18:45:52,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43257099999,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,11-05-2020,36,25.5,30.1,44.7,25.5,34.2,23.9,71.3,0,0,0,,0,0,27.7,18.4,187.1,1008.1,43.5,7.2,233.9,20.3,9,,2020-05-11T06:04:48,2020-05-11T18:46:06,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43257099999,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,12-05-2020,35,24.2,29.7,42.3,24.2,33.7,24.2,74,1,100,4.17,rain,0,0,23.4,18.4,311.7,1007.6,51.4,6.5,243.2,20.9,8,,2020-05-12T06:04:31,2020-05-12T18:46:21,0.66,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"VOML,43257099999,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,13-05-2020,34,26,29.7,43.5,26,34.9,25,77.1,0.1,100,4.17,rain,0,0,28.8,16.6,290.4,1007.5,59,5.7,202.6,17.6,7,,2020-05-13T06:04:15,2020-05-13T18:46:36,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOML,43257099999,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,14-05-2020,35,25.5,29.8,44.9,25.5,34.6,24.7,75.6,0.3,100,8.33,rain,0,0,26.6,18.4,291.6,1007,49.9,6.7,244.7,21.1,8,,2020-05-14T06:04:00,2020-05-14T18:46:51,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43257099999,43260099999,43284099999,43287099999,remote,43285099999"
Dakshina Kannada,15-05-2020,34,25.6,29.6,43.5,25.6,34.6,24.8,76.3,3,100,12.5,rain,0,0,26.6,16.6,261.6,1006.3,64.6,6.6,227.9,19.7,8,,2020-05-15T06:03:46,2020-05-15T18:47:06,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOML,43257099999,43260099999,43284099999,43287099999,remote,43285099999"
Dakshina Kannada,16-05-2020,33,25.6,29.1,40.6,25.6,33.6,24.7,78.7,2.4,100,12.5,rain,0,0,28.1,22.3,308.1,1006.8,69.2,6.4,177.7,15.3,6,,2020-05-16T06:03:33,2020-05-16T18:47:22,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOML,43257099999,43260099999,43284099999,43287099999,remote,43285099999"
Dakshina Kannada,17-05-2020,35,25.2,29.7,43.6,25.2,34.9,25.2,78,6,100,4.17,rain,0,0,29.2,27.7,316.9,1005.8,67.1,5.5,220.9,19,8,,2020-05-17T06:03:20,2020-05-17T18:47:38,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOML,43257099999,43260099999,43284099999,43287099999,remote,43285099999"
Dakshina Kannada,18-05-2020,29.2,24,26.5,35.6,24,28.6,24.2,87.5,46,100,4.17,rain,0,0,29.2,22.3,318.4,1006.4,73.3,4.5,100.3,8.5,4,,2020-05-18T06:03:09,2020-05-18T18:47:54,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOML,43257099999,43260099999,43284099999,43287099999,remote,43285099999"
Dakshina Kannada,19-05-2020,31.4,25.9,28.8,37.9,25.9,32.7,24.5,78.7,3,100,4.17,rain,0,0,35.3,25.9,311.5,1006.1,65.5,6.5,186.1,16,6,,2020-05-19T06:02:58,2020-05-19T18:48:10,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOML,43257099999,43260099999,43284099999,43287099999,remote,43285099999"
Dakshina Kannada,20-05-2020,33,24.7,28.9,40.6,24.7,33.2,25,80.8,0,0,0,,0,0,25.6,14.8,239.2,1006.2,65.3,6.4,243.8,21,9,,2020-05-20T06:02:48,2020-05-20T18:48:27,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,remote,43285099999"
Dakshina Kannada,21-05-2020,33,25.8,29.4,41.8,25.8,34.4,25.4,80.1,2.3,100,20.83,rain,0,0,25.2,18.4,218.8,1007.2,69.3,7.6,225.3,19.5,8,,2020-05-21T06:02:39,2020-05-21T18:48:44,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43284099999,remote,43285099999"
Dakshina Kannada,22-05-2020,34.1,26.3,30,42,26.3,35.4,25,75.9,0.4,100,12.5,rain,0,0,28.4,22.3,336.4,1007.7,46.4,7,224.7,19.3,9,,2020-05-22T06:02:30,2020-05-22T18:49:01,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43284099999,remote,43285099999"
Dakshina Kannada,23-05-2020,33,26,29.9,42.1,26,35.8,25.3,77.6,0.1,100,4.17,rain,0,0,31.7,16.6,303.2,1008,55.3,7.9,218.8,18.9,9,,2020-05-23T06:02:23,2020-05-23T18:49:18,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOML,43257099999,43284099999,remote,43285099999"
Dakshina Kannada,24-05-2020,34,26.7,30.3,42,26.7,36.3,25.1,74.3,0,0,0,,0,0,27,22.3,294.3,1008.5,51.8,6.5,227.9,19.7,7,,2020-05-24T06:02:17,2020-05-24T18:49:35,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43257099999,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,25-05-2020,34,26.3,30.2,43.5,26.3,36.1,25.1,75.1,0,0,0,,0,0,32,18.4,291.3,1009.1,41.9,6.1,235.7,20.5,8,,2020-05-25T06:02:11,2020-05-25T18:49:53,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43257099999,43260099999,43284099999,43287099999,remote,43285099999"
Dakshina Kannada,26-05-2020,34,26.1,30.1,43.5,26.1,36.5,25.5,77.1,0,0,0,,0,0,24.8,18.4,285.3,1009.2,45.9,6.2,234,20.1,8,,2020-05-26T06:02:06,2020-05-26T18:50:10,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43257099999,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,27-05-2020,34,26.7,30.2,43.5,26.7,36.9,25.7,77.5,0,0,0,,0,0,23.8,20.5,309.3,1008.8,52.2,6.4,180.6,15.6,7,,2020-05-27T06:02:02,2020-05-27T18:50:28,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43257099999,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,28-05-2020,33,26,29.9,39.3,26,35.3,24.9,75.3,0,0,0,,0,0,28.4,24.1,311.7,1008,42.4,6.3,212.2,18.2,7,,2020-05-28T06:01:59,2020-05-28T18:50:46,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43257099999,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,29-05-2020,33,25.8,29.8,40.6,25.8,35.1,24.9,75.6,0,0,0,,0,0,29.5,31.7,306.3,1008,56.5,6.4,217.2,18.8,8,,2020-05-29T06:01:57,2020-05-29T18:51:04,0.23,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VOML,43257099999,43260099999,43284099999,43287099999,remote,43285099999"
Dakshina Kannada,30-05-2020,33,25.1,28.9,40.7,25.1,34,25,80.1,0.3,100,8.33,rain,0,0,27,14.8,239.3,1007.5,63.2,5.5,176.8,15.4,6,,2020-05-30T06:01:55,2020-05-30T18:51:22,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43257099999,43260099999,43284099999,43287099999,remote,43285099999"
Dakshina Kannada,31-05-2020,33,25.2,28,42.1,25.2,30.8,24.7,83.2,8,100,8.33,rain,0,0,35.3,20.5,174.1,1008.6,64.4,6,138.8,12,6,,2020-05-31T06:01:55,2020-05-31T18:51:40,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOML,43257099999,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,01-06-2020,30,24.9,26.3,36.2,24.9,27.7,24.4,89.6,55,100,16.67,rain,0,0,44.6,24.1,140.9,1008.9,63.4,4.4,206.1,17.9,7,,2020-06-01T06:01:55,2020-06-01T18:51:58,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43257099999,43260099999,43284099999,43287099999,remote,43285099999"
Dakshina Kannada,02-06-2020,27.9,24.8,25.8,31.2,24.8,26.3,23.7,88.6,22,100,16.67,rain,0,0,32,24.1,146.7,1007.9,60.3,4.6,57.1,5.1,3,,2020-06-02T06:01:56,2020-06-02T18:52:16,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43257099999,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,03-06-2020,29,24.9,26.5,34.5,24.9,28.6,24.3,88,38,100,12.5,rain,0,0,33.8,14.8,143.6,1007.7,58.1,5,133.6,11.5,7,,2020-06-03T06:01:57,2020-06-03T18:52:34,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43257099999,43284099999,43285099999"
Dakshina Kannada,04-06-2020,29,24.9,26.2,35.6,24.9,27.7,24.3,89.3,4.5,100,8.33,rain,0,0,24.8,16.6,144.6,1008.5,56.3,5.2,126.5,11,5,,2020-06-04T06:02:00,2020-06-04T18:52:51,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43257099999,43260099999,43284099999,43285099999"
Dakshina Kannada,05-06-2020,31.2,24.4,27.4,37.7,24.4,30,24.1,83,4.2,100,8.33,rain,0,0,28.1,18.4,182.5,1008.6,50.2,6.3,169.6,14.6,7,,2020-06-05T06:02:03,2020-06-05T18:53:09,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43257099999,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,06-06-2020,31,24,27.4,39.1,24,30.5,24.4,84.1,0.4,100,4.17,rain,0,0,34.9,18.4,186.2,1008.5,58.2,5.8,189.5,16.3,9,,2020-06-06T06:02:07,2020-06-06T18:53:27,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOML,43257099999,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,07-06-2020,30.4,24,26.4,36.2,24,28.1,23.4,84.2,11.7,100,8.33,rain,0,0,21.6,14.8,163.9,1008.6,58.8,5.6,116.5,10.2,5,,2020-06-07T06:02:12,2020-06-07T18:53:44,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43257099999,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,08-06-2020,31,24,27.6,37.7,24,30.6,23.7,79.7,0,0,0,,0,0,27.7,14.8,168.3,1008.3,55.9,6.6,144.7,12.6,7,,2020-06-08T06:02:17,2020-06-08T18:54:02,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43257099999,43284099999,43287099999,43285099999"
Dakshina Kannada,09-06-2020,30,25,27.5,36.2,25,30.6,24.1,82,0.8,100,8.33,rain,0,0,32.4,16.6,264.9,1007.8,47.6,6.1,148,12.7,6,,2020-06-09T06:02:23,2020-06-09T18:54:19,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43257099999,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,10-06-2020,28,25,26,33.6,25,27.1,24.3,90.6,50,100,20.83,rain,0,0,34.2,9.4,4.1,1007,59.1,4.6,153.8,13.4,8,,2020-06-10T06:02:30,2020-06-10T18:54:36,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43257099999,43260099999,43284099999,43287099999,remote,43285099999"
Dakshina Kannada,11-06-2020,29.9,23,25.3,35.1,23,26.5,23,87.6,46,100,20.83,rain,0,0,32.8,20.1,272.8,1006.1,61,4.9,76.9,6.6,4,,2020-06-11T06:02:37,2020-06-11T18:54:52,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,12-06-2020,29,23,24.5,33.6,23,25,22.7,90.1,30,100,16.67,rain,0,0,30.6,14.8,105.4,1005.6,59.7,4.9,54.7,4.6,3,,2020-06-12T06:02:45,2020-06-12T18:55:09,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,13-06-2020,30,23.8,26,36.2,23.8,27.7,23.9,88.7,22,100,8.33,rain,0,0,34.9,18.4,198.3,1005.1,63.3,5.7,56.7,4.9,2,,2020-06-13T06:02:54,2020-06-13T18:55:25,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,14-06-2020,26.2,24,24.9,26.2,24,24.9,23.6,92.9,69,100,25,rain,0,0,37.4,18.4,277.8,1006.9,61,4,84.5,7.3,5,,2020-06-14T06:03:03,2020-06-14T18:55:41,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,15-06-2020,29.1,24,26.3,35.6,24,28.6,24.3,88.9,20,100,16.67,rain,0,0,36.4,16.6,165.6,1006.6,61.7,4.5,99.1,8.4,5,,2020-06-15T06:03:13,2020-06-15T18:55:56,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,16-06-2020,27,24,25.4,30.6,24,26,24.1,92.5,26,100,16.67,rain,0,0,33.5,11.2,102.7,1005.7,65.2,4.2,68.8,6,3,,2020-06-16T06:03:24,2020-06-16T18:56:11,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,17-06-2020,26.8,23,24.5,29.8,23,24.6,23.5,94.1,94,100,25,rain,0,0,38.5,14.8,104.1,1006.6,66.6,3.1,94.6,8.3,5,,2020-06-17T06:03:35,2020-06-17T18:56:26,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOML,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,18-06-2020,28.7,23.9,25.5,34.2,23.9,26.9,23.8,90.1,27,100,12.5,rain,0,0,42.1,22.3,125.6,1007.9,58.3,4.8,98.9,8.6,5,,2020-06-18T06:03:46,2020-06-18T18:56:41,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,19-06-2020,30,23,26,36.2,23,27.9,24,89.4,27,100,16.67,rain,0,0,41,14.8,166.5,1008.5,60.4,4.5,182.3,15.8,7,,2020-06-19T06:03:58,2020-06-19T18:56:54,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,20-06-2020,31,24,27,39.1,24,29.8,24.1,84.7,0,0,0,,0,0,32.8,14.8,161.6,1008.5,63.9,5.3,193,16.7,7,,2020-06-20T06:04:10,2020-06-20T18:57:08,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,21-06-2020,30,24.8,26.2,37.3,24.8,27.4,24.2,89.2,11,100,12.5,rain,0,0,33.5,14.8,218.3,1007.6,59,4.8,101.7,8.8,4,,2020-06-21T06:04:23,2020-06-21T18:57:21,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOML,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,22-06-2020,28,23.9,25,32.7,23.9,25.8,23.5,91.1,20,100,12.5,rain,0,0,32.8,18.4,113.6,1006.9,60.2,4.7,112,9.7,4,,2020-06-22T06:04:37,2020-06-22T18:57:33,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,23-06-2020,30.9,24,26.7,37.5,24,29.2,23.6,83.6,3,100,4.17,rain,0,0,33.1,16.6,171.4,1007.1,59.3,5.2,152.5,13.1,5,,2020-06-23T06:04:50,2020-06-23T18:57:45,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,24-06-2020,30,24,26.7,35.1,24,28.8,23.5,82.9,0.1,100,4.17,rain,0,0,23.8,14.8,139.1,1007.2,59.8,6.3,135.1,11.7,6,,2020-06-24T06:05:04,2020-06-24T18:57:57,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,25-06-2020,30.4,24.4,27.4,36.3,24.4,30.7,24.5,84.3,4.1,100,8.33,rain,0,0,25.9,16.6,189.9,1005.3,61.4,6.5,193.6,16.7,8,,2020-06-25T06:05:19,2020-06-25T18:58:08,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,26-06-2020,30.2,25,27.1,35.1,25,29.3,23.9,83.2,10,100,4.17,rain,0,0,28.8,18.4,176.2,1005,57.6,6.5,144.1,12.5,7,,2020-06-26T06:05:33,2020-06-26T18:58:18,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,27-06-2020,29.2,24.8,26.3,34.5,24.8,28,24.3,89,5,100,8.33,rain,0,0,29.9,17.5,198.1,1006,57.5,4.8,126.3,11,6,,2020-06-27T06:05:49,2020-06-27T18:58:27,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,28-06-2020,28,25,25.7,32.7,25,26.5,24.2,91.7,5,100,8.33,rain,0,0,34.9,11.2,98.7,1006.3,61.3,4.7,139.5,12.1,7,,2020-06-28T06:06:04,2020-06-28T18:58:36,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,29-06-2020,28.8,24,25.4,34.1,24,26.2,24.1,92.8,52,100,12.5,rain,0,0,28.8,14.5,27.9,1005.3,60.4,4.7,85,7.4,4,,2020-06-29T06:06:19,2020-06-29T18:58:45,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,30-06-2020,29.1,23.7,26.2,33.6,23.7,27.8,23.8,87,31.8,100,8.33,rain,0,0,32.8,22.3,313,1005.7,64.9,5.2,105.9,9.2,5,,2020-06-30T06:06:35,2020-06-30T18:58:52,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,01-07-2020,30,24,26.5,35.1,24,28.2,23.9,86.2,63.2,100,12.5,rain,0,0,37.1,18.4,231.3,1006.7,57.1,5.2,49.1,4.2,2,,2020-07-01T06:06:51,2020-07-01T18:58:59,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,02-07-2020,26.1,24,25.1,26.1,24,25.1,23.9,93.3,139,100,20.83,rain,0,0,34.6,22.3,240.3,1006.4,62.1,3.3,67.3,5.8,3,,2020-07-02T06:07:07,2020-07-02T18:59:06,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,03-07-2020,28,23,24.7,32.7,23,25.2,23.5,93.1,83,100,29.17,rain,0,0,39.2,14.8,1.4,1006.7,61.8,4,53.1,4.6,3,,2020-07-03T06:07:24,2020-07-03T18:59:11,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,04-07-2020,25.2,23.6,24.2,25.2,23.6,24.2,23.4,95.5,106,100,25,rain,0,0,26.3,13,85.2,1005.8,63.3,2.5,44.7,3.8,3,,2020-07-04T06:07:40,2020-07-04T18:59:16,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,05-07-2020,29.8,24,27.1,36.1,24,30.4,24.6,86.4,1,100,4.17,rain,0,0,37.4,22.3,256.5,1005,57.5,4.4,109.5,9.6,5,,2020-07-05T06:07:57,2020-07-05T18:59:20,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,06-07-2020,30,23.4,27.4,36.2,23.4,30.6,24.4,84.3,9,100,12.5,rain,0,0,49,24.1,252.5,1005.1,57.2,5.6,160,13.9,6,,2020-07-06T06:08:13,2020-07-06T18:59:23,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,07-07-2020,29,24,26.2,35.6,24,28.2,24.3,89.4,43,100,16.67,rain,0,0,48.2,25.9,238.3,1006.7,64.4,4.3,88.4,7.8,5,,2020-07-07T06:08:30,2020-07-07T18:59:26,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,08-07-2020,28,24,25.5,31.9,24,25.9,23.6,89.9,41,100,20.83,rain,0,0,34.9,18.4,314.2,1008,60.9,4.8,67.6,5.8,4,,2020-07-08T06:08:47,2020-07-08T18:59:27,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,09-07-2020,28,24,24.9,32,24,25.2,23.6,92.5,74,100,25,rain,0,0,37.1,22.3,318.3,1007.3,62.5,3.8,102.1,8.8,4,,2020-07-09T06:09:04,2020-07-09T18:59:28,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,10-07-2020,28.8,23.5,25.9,32.6,23.5,27.4,23.5,87.2,11,100,8.33,rain,0,0,23.8,11.2,197.5,1007.8,61.5,5.1,46.3,4.1,2,,2020-07-10T06:09:20,2020-07-10T18:59:28,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOML,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,11-07-2020,30,24.8,26.7,36.2,24.8,28.7,23.9,85,1,100,4.17,rain,0,0,27.7,18.4,199.3,1007.3,53.1,6.2,67.8,5.9,3,,2020-07-11T06:09:37,2020-07-11T18:59:27,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,12-07-2020,29,23,26,32.8,23,27.5,23.5,86.4,27.7,100,12.5,rain,0,0,32.4,14.8,253.9,1007.5,54.2,5.5,72.1,6.2,2,,2020-07-12T06:09:54,2020-07-12T18:59:25,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,13-07-2020,30,24,25.8,35.1,24,26.9,23.3,86.4,62.3,100,16.67,rain,0,0,30.6,25.9,299.7,1006.8,61.2,4.9,55.4,4.8,3,,2020-07-13T06:10:10,2020-07-13T18:59:23,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,14-07-2020,26.8,23.7,24.7,29.7,23.7,24.8,23.5,93.2,21,100,16.67,rain,0,0,36,11.2,356.8,1006.6,63.1,4.6,37.5,3.3,2,,2020-07-14T06:10:27,2020-07-14T18:59:20,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,15-07-2020,26,24,24.9,26,24,24.9,23.5,92.3,57,100,20.83,rain,0,0,42.5,14.8,279.3,1005.8,61.6,3.8,36.8,3,2,,2020-07-15T06:10:43,2020-07-15T18:59:15,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOML,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,16-07-2020,28,23,24.7,32.7,23,25.2,23.3,92,47,100,20.83,rain,0,0,44.6,14.8,128.9,1004.7,63.6,3.4,98.3,8.6,6,,2020-07-16T06:10:59,2020-07-16T18:59:10,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,17-07-2020,25.1,23,24.4,25.1,23,24.4,23.3,94.1,78,100,29.17,rain,0,0,51.8,22.3,152.7,1005.3,65.8,2.8,109.9,9.5,5,,2020-07-17T06:11:15,2020-07-17T18:59:04,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOML,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,18-07-2020,27,23.9,24.6,30.1,23.9,24.9,23.4,92.7,27,100,20.83,rain,0,0,31.3,11.2,133.4,1006.3,62.8,3.8,113.2,9.9,5,,2020-07-18T06:11:31,2020-07-18T18:58:57,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,19-07-2020,30,23,26,34.3,23,27.3,23.4,86,0.1,100,4.17,rain,0,0,22.3,13,319.6,1006.8,59.7,5.6,75.3,6.4,3,,2020-07-19T06:11:47,2020-07-19T18:58:49,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOML,43260099999,43284099999,43285099999"
