name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Dakshina Kannada,2022-02-02,89.6,73.4,80.8,94.2,73.4,83,70.4,72,0,0,0,,0,0,26.4,9.2,277.7,1010.4,14.9,3.2,243.9,21.1,9,10,2022-02-02T06:55:01,2022-02-02T18:30:32,0.03,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-02-03,88.1,73.4,79.8,91.5,73.4,80.9,69.4,72.4,0,0,0,,0,0,21.7,11.4,290.9,1011,17.3,3.4,258.6,22.5,9,10,2022-02-03T06:54:50,2022-02-03T18:30:56,0.07,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-02-04,86.1,69.8,77.7,87.5,69.8,78.2,64.7,66.2,0,0,0,,0,0,20.8,13.9,311.4,1010.2,18.4,4,265.8,23,9,10,2022-02-04T06:54:39,2022-02-04T18:31:20,0.1,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-02-05,86,68,76.4,88.4,68,77.2,65,69,0,0,0,,0,0,20.1,13.9,280,1009.9,13.6,4.2,273.6,23.8,9,10,2022-02-05T06:54:27,2022-02-05T18:31:43,0.13,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-02-06,86.1,68,77.6,89.4,68,78.6,66.7,70.4,0,0,0,,0,0,23,11.4,300.2,1012.2,15.6,4,249.1,21.5,9,10,2022-02-06T06:54:14,2022-02-06T18:32:05,0.16,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-02-07,87.8,71.6,78.7,89.4,71.6,79.4,66.7,68.5,0,0,0,,0,0,28.4,12.8,320.4,1012.6,18.3,3.7,252.3,21.8,9,10,2022-02-07T06:53:59,2022-02-07T18:32:27,0.19,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-02-08,88.1,71.6,78.7,93.1,71.6,80.1,67.9,70.6,0,0,0,,0,0,26.6,11.4,328.1,1011.6,13.7,3.8,248.3,21.5,9,10,2022-02-08T06:53:44,2022-02-08T18:32:48,0.25,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-02-09,87.8,73.2,79.2,91.4,73.2,80.5,68.3,70.6,0,0,0,,0,0,26.2,11.4,325.7,1010.8,30.4,4.3,238,20.6,9,10,2022-02-09T06:53:27,2022-02-09T18:33:09,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,2022-02-10,89.6,73.4,80,94.9,73.4,81.9,69.5,71.4,0,0,0,,0,0,23.5,11.4,308.1,1010.2,20.9,3.5,248.9,21.7,9,10,2022-02-10T06:53:10,2022-02-10T18:33:28,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-02-11,95.3,73.4,81.7,91.6,73.4,81.1,60.6,54.7,0,0,0,,0,0,18.8,12.8,85.6,1009,20.2,3.8,274.3,23.8,9,10,2022-02-11T06:52:52,2022-02-11T18:33:48,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-02-12,91.5,69.8,80.3,93.4,69.8,81.4,65.1,61.6,0,0,0,,0,0,23.9,13.9,129.8,1009.4,11.5,4,269.4,23.4,9,10,2022-02-12T06:52:33,2022-02-12T18:34:06,0.36,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-02-13,91.4,73.4,81.2,93.5,73.4,82.9,67.6,64.9,0,0,0,,0,0,23.9,11.4,260.6,1008.6,10.8,3.5,263.4,22.6,9,10,2022-02-13T06:52:12,2022-02-13T18:34:25,0.39,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-02-14,91.2,73.4,81.1,98.1,73.4,84,70.7,71.8,0,0,0,,0,0,20.8,11.4,240.2,1008.6,29.4,2.9,235.4,20.2,8,10,2022-02-14T06:51:51,2022-02-14T18:34:42,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-02-15,89.6,75.2,81.1,96.4,75.2,83.6,70.7,72.2,0,0,0,,0,0,20.1,15,226.3,1008.9,23.5,2.6,234.5,20.1,8,10,2022-02-15T06:51:29,2022-02-15T18:34:59,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-02-16,88.1,73.4,80.5,93.1,73.4,82.5,70.1,72.2,0,0,0,,0,0,22.6,10.3,251.1,1007.3,25.2,2.8,221,19.2,8,10,2022-02-16T06:51:06,2022-02-16T18:35:15,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-02-17,89.6,73.4,80.7,95.1,73.4,82.4,68.4,67.3,0,0,0,,0,0,20.4,13.9,283.8,1006.1,19.4,3.3,250.6,21.9,9,10,2022-02-17T06:50:43,2022-02-17T18:35:31,0.52,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-02-18,89.6,75.2,80.9,94.9,75.2,82.6,68.1,66.1,0,0,0,,0,0,26.2,9.2,242.8,1007.6,37.1,3.8,255,22.1,9,10,2022-02-18T06:50:18,2022-02-18T18:35:46,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-02-19,93.2,75.2,81.7,97.7,75.2,83.9,69,67.3,0,0,0,,0,0,23.3,13.9,252.3,1009.4,10.6,3.5,277.6,23.9,10,10,2022-02-19T06:49:53,2022-02-19T18:36:01,0.59,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-02-20,89.9,73.4,81.1,96.9,73.4,84.1,71.3,73.5,0,0,0,,0,0,24.2,11.4,203.8,1009.9,23.2,3,276.3,23.9,10,10,2022-02-20T06:49:27,2022-02-20T18:36:15,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-02-21,91.4,75.2,81.3,97,75.2,83,70,70.9,0,0,0,,0,0,24.2,13.9,309.8,1009,18.5,2.8,280.3,24.1,10,10,2022-02-21T06:49:00,2022-02-21T18:36:28,0.66,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-02-22,91.4,71.6,81,90.7,71.6,81.4,65.3,62,0,0,0,,0,0,27.3,11.4,300,1010.1,5.8,3.9,277.8,23.9,10,10,2022-02-22T06:48:32,2022-02-22T18:36:41,0.7,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-02-23,94.8,73.4,82,94.4,73.4,83,66.2,62.3,0,0,0,,0,0,23.9,13.9,279.7,1011.4,13.4,3.5,256.4,22,9,10,2022-02-23T06:48:03,2022-02-23T18:36:54,0.73,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-02-24,90.1,73.4,81.3,96.8,73.4,84.5,70.5,70.9,0,0,0,,0,0,26.2,11.4,244.8,1013,19.1,3.7,274.3,23.8,10,10,2022-02-24T06:47:34,2022-02-24T18:37:06,0.75,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-02-25,91.5,75.2,82.3,98.8,75.2,85.6,72,72.7,0,0,0,,0,0,23.3,13.9,307.6,1011.9,15.7,3.2,282.7,24.5,10,10,2022-02-25T06:47:04,2022-02-25T18:37:17,0.81,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-02-26,91.4,73.4,81.5,97,73.4,84.1,70.7,72.1,0,0,0,,0,0,25.5,12.8,195.7,1011.5,16.8,3.1,274.7,23.7,10,10,2022-02-26T06:46:34,2022-02-26T18:37:28,0.84,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-02-27,92.8,75.2,82.5,100.5,75.2,85.7,72.1,73.1,0,0,0,,0,0,24.6,13.9,266.2,1012,15.9,3.1,279.3,24.1,10,10,2022-02-27T06:46:03,2022-02-27T18:37:39,0.88,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-02-28,89.6,73.4,82,96.4,73.4,85.2,71.6,72.2,0,0,0,,0,0,25.1,12.8,237,1011.7,27.5,3.2,262.4,22.7,9,10,2022-02-28T06:45:31,2022-02-28T18:37:49,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-03-01,89.6,75.2,82.2,97.8,75.2,86,72.3,73.3,0,0,0,,0,0,26.8,12.8,234.5,1011.5,31.4,3.1,249.2,21.4,9,10,2022-03-01T06:44:58,2022-03-01T18:37:58,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-03-02,95,75.2,82.8,94.1,75.2,84,67.6,65.1,0,0,0,,0,0,19.7,12.8,216.4,1010.6,15.2,3.5,292.4,25.1,10,10,2022-03-02T06:44:25,2022-03-02T18:38:07,0,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-03-03,96.8,71.6,83.1,95.5,71.6,82.9,61.4,54.6,0,0,0,,0,0,20.4,12.8,39.8,1010.1,7.4,4.1,300.6,26.1,10,10,2022-03-03T06:43:52,2022-03-03T18:38:16,0.02,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-03-04,96.8,71.4,82.6,92.6,71.4,82.2,59.8,51.6,0,0,0,,0,0,19.7,12.8,340.3,1010.2,12.6,4.1,300.1,25.7,10,10,2022-03-04T06:43:18,2022-03-04T18:38:24,0.05,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-03-05,93.5,73.4,82.1,96.4,73.4,84.3,65.9,61,0,0,0,,0,0,25.1,16.1,187.1,1009.8,18.1,3.7,293.8,25.4,10,10,2022-03-05T06:42:43,2022-03-05T18:38:32,0.08,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-03-06,93.2,73.4,82.3,95.2,73.4,84.4,69.9,69.5,0,0,0,,0,0,25.3,13.9,244.4,1009.2,17.2,2.9,287.7,24.8,10,10,2022-03-06T06:42:08,2022-03-06T18:38:40,0.11,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-03-07,93,75.2,83.3,96,75.2,85.3,69.1,64.8,0,0,0,,0,0,24.8,11.4,295.5,1009.1,11.6,3.4,272.7,23.5,10,10,2022-03-07T06:41:32,2022-03-07T18:38:47,0.15,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-03-08,91.4,75.2,83.1,98.1,75.2,86.8,71.1,68.7,0,0,0,,0,0,22.8,16.1,249.2,1009.6,24,3.8,246.7,21.2,8,30,2022-03-08T06:40:56,2022-03-08T18:38:54,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-03-09,91.4,77,83.4,100.5,77,88.3,72.7,71.3,0,0,0,rain,0,0,27.5,11.4,294.2,1009.4,52.3,3.5,236.9,20.5,9,30,2022-03-09T06:40:20,2022-03-09T18:39:00,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-03-10,91.4,77,83.3,105.1,77,89.1,74.2,75.1,0,0,0,,0,0,26.2,11.4,285,1009.2,31.9,3.3,255.9,22.2,9,30,2022-03-10T06:39:43,2022-03-10T18:39:06,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-03-11,93.2,77,83.9,102.8,77,89.7,74.5,75,0,0,0,,0,0,27.3,15,306.8,1008.6,32.2,3,267.5,23.2,9,30,2022-03-11T06:39:06,2022-03-11T18:39:12,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-03-12,91.4,77,83.7,102.7,77,89.9,74.6,75.3,0,0,0,,0,0,26.2,11.4,278.2,1008.3,20.9,2.8,259.4,22.5,9,30,2022-03-12T06:38:29,2022-03-12T18:39:18,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-03-13,95,77,84.8,99.2,77,88.1,70.6,66.6,0,0,0,,0,0,21.9,11.4,321.5,1008.1,5.3,2.9,289.3,25,10,10,2022-03-13T06:37:51,2022-03-13T18:39:23,0.34,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-03-14,95,75.2,84.4,99.8,75.2,88.8,71.4,67.3,0,0,0,,0,0,27.7,12.8,263.3,1008.8,7.4,3.4,281.4,24.2,9,10,2022-03-14T06:37:13,2022-03-14T18:39:28,0.37,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,remote,43285099999"
Dakshina Kannada,2022-03-15,93.2,77,84,102.8,77,90.2,74.8,75.7,0,0,0,,0,0,26.4,13.9,245.2,1008.4,26.2,2.4,245.5,21.3,9,30,2022-03-15T06:36:34,2022-03-15T18:39:33,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-03-16,91.5,77,83.6,103.1,77,89.9,74.8,75.8,0,0,0,,0,0,25.5,11.4,251.6,1007.8,27.6,2.5,249.3,21.6,9,10,2022-03-16T06:35:56,2022-03-16T18:39:38,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-03-17,91.4,78.8,84.7,102.7,78.8,92.4,75.3,74.4,0,0,0,,0,0,24.4,11.4,247,1007.2,34.8,3,236.2,20.5,9,30,2022-03-17T06:35:17,2022-03-17T18:39:42,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-03-18,91.7,77,83.8,101.2,77,88.8,73.3,72.1,0,0,0,,0,0,20.4,13.9,232.6,1007.3,33.4,2.8,254,22.1,9,30,2022-03-18T06:34:38,2022-03-18T18:39:47,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-03-19,89.9,75.2,82.3,98.4,75.2,86,70.2,67.2,0,0,0,rain,0,0,21,13.9,198.5,1007.6,53.8,3.3,212.8,18.4,8,10,2022-03-19T06:33:59,2022-03-19T18:39:51,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-03-20,91.4,75.2,81.8,97.1,75.2,85.3,70.6,70,0,0,0,rain,0,0,17.2,11.4,195.3,1007.9,43.3,3.9,178.1,15.4,7,10,2022-03-20T06:33:19,2022-03-20T18:39:55,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-03-21,91.4,77,83.6,98.7,77,88.2,72.9,71.8,0,0,0,rain,0,0,19.7,16.1,262.5,1007.9,36,3.6,271.1,23.3,9,30,2022-03-21T06:32:40,2022-03-21T18:39:59,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-03-22,87.8,71.6,81.1,95.9,71.6,85.3,72.7,76.2,1.732,100,4.17,rain,0,0,14.5,9.2,289.8,1008,68.1,3.6,149.3,13,7,30,2022-03-22T06:32:00,2022-03-22T18:40:02,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-03-23,91,75.5,82.8,100.4,75.5,87.4,73.4,74.1,0.039,100,4.17,rain,0,0,17.2,11.4,270.6,1007.1,51.7,3.6,201.7,17.4,8,60,2022-03-23T06:31:21,2022-03-23T18:40:06,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-03-24,89.4,75.2,80.2,96,75.2,83.3,72.3,77.9,0,0,0,rain,0,0,17.2,11.4,116.3,1007.6,85.9,3.4,163.5,14.2,6,30,2022-03-24T06:30:41,2022-03-24T18:40:10,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-03-25,88.1,75.2,82.1,97.8,75.2,86.6,72.5,73.2,0,0,0,,0,0,17.4,11.4,269.2,1008.5,78.2,3.4,189.6,16.4,7,60,2022-03-25T06:30:01,2022-03-25T18:40:13,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-03-26,91.4,77,84,98.7,77,88.9,73.1,71.1,0,0,0,,0,0,20.1,10.3,305.6,1010.2,51.9,3.5,225.4,19.5,8,60,2022-03-26T06:29:22,2022-03-26T18:40:17,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-03-27,91.7,78.8,84.5,102.7,78.8,90.7,73.8,71.3,0,0,0,,0,0,18.8,12.8,316.5,1010.4,51.6,3.8,259.8,22.4,10,60,2022-03-27T06:28:42,2022-03-27T18:40:20,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-03-28,91.4,77,83.9,102.2,77,89.8,73.4,71.1,0,0,0,,0,0,19,11.4,301.9,1009.9,35.8,3.8,248.4,21.4,9,60,2022-03-28T06:28:02,2022-03-28T18:40:24,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-03-29,91.4,80.6,84.6,100.5,85.3,90.6,72.8,68.4,0,0,0,,0,0,15.7,11.4,277.9,1009.2,33.3,3.8,207,17.8,7,75,2022-03-29T06:27:23,2022-03-29T18:40:27,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-03-30,91.7,78.8,84.5,100.9,78.8,89.8,73,69.4,0,0,0,rain,0,0,14.3,10.3,232.9,1008.8,38.7,3.5,249.9,21.7,9,60,2022-03-30T06:26:43,2022-03-30T18:40:31,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-03-31,91.7,77,84.5,100.2,77,90.1,73.3,70.3,0,0,0,rain,0,0,17.7,13.9,250.7,1009.2,36.9,3.5,231.1,20,8,60,2022-03-31T06:26:04,2022-03-31T18:40:34,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-04-01,91.4,78.8,84.4,102.7,78.8,91.9,75.4,75.1,0,0,0,rain,0,0,17.2,11.4,258.3,1009.1,57.7,3.4,237.5,20.6,8,75,2022-04-01T06:25:25,2022-04-01T18:40:38,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-04-02,91.2,75.2,83.5,100.6,75.2,90.1,74.8,75.9,0.004,100,4.17,rain,0,0,16.3,11.4,250.6,1010.1,72.7,3.3,216.7,18.8,8,60,2022-04-02T06:24:45,2022-04-02T18:40:41,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-04-03,91.4,78.8,83.9,102.8,78.8,90.4,74.9,75.2,0,0,0,rain,0,0,18.8,13.9,258.6,1009.1,69.4,3.5,257.3,22.2,9,75,2022-04-03T06:24:07,2022-04-03T18:40:45,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-04-04,93,77,84.4,104.2,77,90.2,74.5,73.4,0,0,0,rain,0,0,20.6,11.4,291.2,1009.4,53.8,3.5,252.3,21.5,9,75,2022-04-04T06:23:28,2022-04-04T18:40:49,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-04-05,92.8,80.6,85.5,102.7,85.3,93.7,74.8,71.2,0,0,0,rain,0,0,17.9,11.4,304.9,1011.4,45.8,3.5,216.3,18.9,8,75,2022-04-05T06:22:49,2022-04-05T18:40:53,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-04-06,91.4,78.8,84.5,102.1,78.8,90.3,73.3,70.1,0,0,0,rain,0,0,18.6,12.8,281.5,1011.8,36.8,3.7,216.3,18.8,9,60,2022-04-06T06:22:11,2022-04-06T18:40:57,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-04-07,91.4,77,84.1,102.7,77,90.7,74.2,72.9,0,0,0,,0,0,17.9,12.8,290.6,1010.3,40.8,3.5,272.6,23.4,10,75,2022-04-07T06:21:33,2022-04-07T18:41:01,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-04-08,91,80.6,84.8,102.5,85.3,93.4,75.6,74.5,0,0,0,rain,0,0,19.7,16.1,289.1,1009.4,58.9,3.5,215.9,18.7,9,75,2022-04-08T06:20:55,2022-04-08T18:41:06,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-04-09,90.1,71.6,82.2,100.7,71.6,87.6,73.8,76.8,0,0,0,rain,0,0,17.2,12.8,285.1,1009.1,59.1,3.4,176.9,15.1,6,75,2022-04-09T06:20:18,2022-04-09T18:41:10,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-04-10,89.7,73.4,81,102.1,73.4,85.6,72.3,75.7,0.417,100,4.17,rain,0,0,15.2,10.3,311.2,1008.6,50,3.7,207.7,18.1,7,60,2022-04-10T06:19:41,2022-04-10T18:41:15,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-04-11,91.4,75.2,83.3,100.5,75.2,89.1,72.9,71.7,0,0,0,,0,0,18.3,11.4,304.6,1007.3,48.4,3.5,226.6,19.4,8,75,2022-04-11T06:19:04,2022-04-11T18:41:20,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-04-12,89.6,80.6,85.1,104.1,87.1,96,77.5,78.2,0.004,100,4.17,rain,0,0,12.3,9.2,298.5,1006.3,88.8,3.5,155.9,13.5,5,60,2022-04-12T06:18:28,2022-04-12T18:41:25,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-04-13,89.2,71.6,82.1,101.4,71.6,89.5,75.1,80,0,0,0,rain,0,0,23,13.9,264.1,1006.3,85.3,3.4,137.5,11.9,5,100,2022-04-13T06:17:52,2022-04-13T18:41:30,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-04-14,86.1,71.6,78.2,92.3,71.6,81.1,71.9,81.7,0.591,100,4.17,rain,0,0,8.1,10.3,84.1,1007.4,91.8,3.8,98.7,8.4,3,10,2022-04-14T06:17:16,2022-04-14T18:41:36,0.42,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-04-15,89.6,75.2,82.4,97.4,75.2,86.2,72.2,72.4,0,0,0,,0,0,12.1,9.2,64.3,1007.5,78.6,3.8,199.3,17.2,7,30,2022-04-15T06:16:41,2022-04-15T18:41:42,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-04-16,91.4,78.4,83.8,104.4,78.4,89.9,74.6,74.6,0,0,0,rain,0,0,16.6,11.4,295.2,1006.7,66.3,4,262,22.7,9,60,2022-04-16T06:16:06,2022-04-16T18:41:48,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-04-17,92.8,75.2,83.6,102.2,75.2,88.7,72.6,70.7,0,0,0,rain,0,0,16.6,11.4,287.9,1007.3,31.8,3.8,242.9,20.9,8,60,2022-04-17T06:15:32,2022-04-17T18:41:54,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-04-18,91,75.2,82.8,101.1,75.2,87.7,71.8,70,0,0,0,rain,0,0,17.4,12.8,257.1,1009.5,41.8,3.8,257,22.2,9,60,2022-04-18T06:14:58,2022-04-18T18:42:01,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-04-19,91.2,75.5,82.7,98.3,75.5,87.1,71.8,70.4,0,0,0,,0,0,18.6,11.4,340.4,1010.2,61.4,3.5,244.9,21.4,8,30,2022-04-19T06:14:25,2022-04-19T18:42:08,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-04-20,93.5,77,85.1,103,77,91.9,74.2,71.2,0,0,0,,0,0,19.9,11.4,306.9,1007.6,29.3,3.8,287.7,24.9,10,75,2022-04-20T06:13:53,2022-04-20T18:42:15,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-04-21,93.2,78.8,85.5,108,78.8,93.7,74.1,69.9,0,0,0,,0,0,19.2,10.3,272.4,1006.6,34.5,3.4,256.2,22.1,9,75,2022-04-21T06:13:20,2022-04-21T18:42:22,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-04-22,94.8,78.8,84.9,103.2,78.8,90.5,72.1,66.5,0,0,0,,0,0,21,13.9,217.2,1007.6,36.7,3.8,255.3,22.1,9,75,2022-04-22T06:12:49,2022-04-22T18:42:30,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
